payment_method_id,payment_type
7231,netbanking
7232,netbanking
7233,upi
7234,upi
7235,card
7236,upi
7237,upi
7238,card
7239,card
7240,card
7241,upi
7242,card
7243,upi
7244,netbanking
7245,card
7246,card
7247,card
7248,card
7249,netbanking
7250,upi
7251,netbanking
7252,wallet
7253,card
7254,upi
7255,upi
7256,upi
7257,card
7258,card
7259,upi
7260,upi
7261,card
7262,card
7263,upi
7264,upi
7265,upi
7266,card
7267,card
7268,upi
7269,upi
7270,card
7271,upi
7272,upi
7273,upi
7274,card
7275,upi
7276,wallet
7277,card
7278,card
7279,card
7280,card
7281,wallet
7282,wallet
7283,card
7284,netbanking
7285,card
7286,upi
7287,upi
7288,card
7289,upi
7290,upi
7291,card
7292,wallet
7293,card
7294,card
7295,wallet
7296,upi
7297,upi
7298,card
7299,card
7300,card
7301,upi
7302,upi
7303,upi
7304,netbanking
7305,netbanking
7306,card
7307,wallet
7308,netbanking
7309,wallet
7310,upi
7311,card
7312,card
7313,netbanking
7314,upi
7315,netbanking
7316,upi
7317,card
7318,upi
7319,wallet
7320,card
7321,upi
7322,wallet
7323,card
7324,card
7325,upi
7326,netbanking
7327,upi
7328,card
7329,card
7330,card
7331,card
7332,card
7333,netbanking
7334,card
7335,netbanking
7336,wallet
7337,upi
7338,upi
7339,card
7340,upi
7341,card
7342,card
7343,upi
7344,card
7345,card
7346,upi
7347,upi
7348,card
7349,card
7350,card
7351,upi
7352,upi
7353,card
7354,upi
7355,wallet
7356,upi
7357,upi
7358,upi
7359,netbanking
7360,wallet
7361,card
7362,card
7363,card
7364,upi
7365,card
7366,netbanking
7367,card
7368,upi
7369,card
7370,upi
7371,upi
7372,upi
7373,upi
7374,upi
7375,upi
7376,wallet
7377,upi
7378,upi
7379,upi
7380,netbanking
7381,upi
7382,wallet
7383,netbanking
7384,card
7385,card
7386,upi
7387,upi
7388,upi
7389,wallet
7390,upi
7391,card
7392,upi
7393,card
7394,upi
7395,netbanking
7396,card
7397,netbanking
7398,netbanking
7399,card
7400,netbanking
7401,upi
7402,upi
7403,card
7404,card
7405,upi
7406,card
7407,card
7408,wallet
7409,upi
7410,upi
7411,wallet
7412,card
7413,card
7414,upi
7415,upi
7416,card
7417,upi
7418,card
7419,upi
7420,upi
7421,upi
7422,card
7423,card
7424,netbanking
7425,wallet
7426,upi
7427,card
7428,upi
7429,card
7430,card
7431,card
7432,card
7433,card
7434,card
7435,netbanking
7436,upi
7437,upi
7438,card
7439,netbanking
7440,card
7441,card
7442,upi
7443,upi
7444,netbanking
7445,upi
7446,card
7447,card
7448,upi
7449,card
7450,card
7451,card
7452,wallet
7453,card
7454,card
7455,wallet
7456,upi
7457,upi
7458,upi
7459,card
7460,netbanking
7461,card
7462,wallet
7463,card
7464,upi
7465,upi
7466,card
7467,card
7468,upi
7469,card
7470,wallet
7471,card
7472,upi
7473,upi
7474,upi
7475,upi
7476,upi
7477,upi
7478,upi
7479,upi
7480,upi
7481,card
7482,card
7483,upi
7484,wallet
7485,card
7486,upi
7487,card
7488,upi
7489,upi
7490,upi
7491,upi
7492,upi
7493,card
7494,upi
7495,card
7496,wallet
7497,upi
7498,card
7499,card
7500,upi
7501,wallet
7502,card
7503,upi
7504,card
7505,upi
7506,upi
7507,card
7508,upi
7509,card
7510,netbanking
7511,card
7512,upi
7513,card
7514,upi
7515,card
7516,upi
7517,card
7518,card
7519,netbanking
7520,upi
7521,upi
7522,upi
7523,upi
7524,netbanking
7525,upi
7526,wallet
7527,netbanking
7528,upi
7529,card
7530,upi
7531,upi
7532,card
7533,card
7534,card
7535,upi
7536,upi
7537,card
7538,upi
7539,upi
7540,wallet
7541,card
7542,card
7543,card
7544,upi
7545,card
7546,card
7547,upi
7548,upi
7549,card
7550,upi
7551,card
7552,card
7553,upi
7554,card
7555,card
7556,netbanking
7557,netbanking
7558,card
7559,upi
7560,card
7561,netbanking
7562,netbanking
7563,upi
7564,upi
7565,card
7566,card
7567,upi
7568,card
7569,upi
7570,upi
7571,card
7572,upi
7573,upi
7574,upi
7575,upi
7576,netbanking
7577,card
7578,upi
7579,upi
7580,card
7581,wallet
7582,upi
7583,card
7584,card
7585,wallet
7586,netbanking
7587,card
7588,upi
7589,card
7590,upi
7591,upi
7592,card
7593,upi
7594,netbanking
7595,card
7596,card
7597,wallet
7598,card
7599,upi
7600,upi
7601,card
7602,card
7603,card
7604,card
7605,upi
7606,netbanking
7607,card
7608,upi
7609,upi
7610,card
7611,upi
7612,card
7613,upi
7614,card
7615,upi
7616,netbanking
7617,card
7618,wallet
7619,card
7620,card
7621,card
7622,netbanking
7623,upi
7624,wallet
7625,upi
7626,upi
7627,netbanking
7628,wallet
7629,upi
7630,upi
7631,netbanking
7632,card
7633,netbanking
7634,wallet
7635,upi
7636,card
7637,card
7638,wallet
7639,netbanking
7640,upi
7641,wallet
7642,upi
7643,netbanking
7644,card
7645,card
7646,upi
7647,card
7648,upi
7649,upi
7650,card
7651,upi
7652,card
7653,netbanking
7654,card
7655,upi
7656,upi
7657,upi
7658,card
7659,card
7660,card
7661,card
7662,card
7663,upi
7664,card
7665,card
7666,card
7667,upi
7668,upi
7669,upi
7670,upi
7671,upi
7672,upi
7673,card
7674,upi
7675,card
7676,netbanking
7677,upi
7678,upi
7679,upi
7680,wallet
7681,upi
7682,upi
7683,netbanking
7684,upi
7685,upi
7686,card
7687,card
7688,netbanking
7689,card
7690,card
7691,card
7692,wallet
7693,upi
7694,upi
7695,netbanking
7696,card
7697,upi
7698,upi
7699,upi
7700,upi
7701,wallet
7702,card
7703,card
7704,netbanking
7705,upi
7706,upi
7707,card
7708,netbanking
7709,upi
7710,wallet
7711,upi
7712,wallet
7713,upi
7714,upi
7715,upi
7716,upi
7717,upi
7718,card
7719,card
7720,upi
7721,card
7722,upi
7723,card
7724,card
7725,upi
7726,card
7727,wallet
7728,wallet
7729,upi
7730,upi
7731,card
7732,upi
7733,card
7734,wallet
7735,wallet
7736,card
7737,upi
7738,upi
7739,upi
7740,card
7741,upi
7742,card
7743,netbanking
7744,upi
7745,upi
7746,wallet
7747,upi
7748,upi
7749,upi
7750,upi
7751,card
7752,wallet
7753,card
7754,upi
7755,upi
7756,card
7757,netbanking
7758,card
7759,card
7760,upi
7761,upi
7762,wallet
7763,upi
7764,card
7765,card
7766,upi
7767,upi
7768,card
7769,upi
7770,netbanking
7771,upi
7772,upi
7773,card
7774,netbanking
7775,card
7776,upi
7777,card
7778,card
7779,card
7780,card
7781,netbanking
7782,card
7783,wallet
7784,upi
7785,card
7786,upi
7787,card
7788,netbanking
7789,card
7790,netbanking
7791,card
7792,card
7793,card
7794,upi
7795,upi
7796,wallet
7797,card
7798,card
7799,upi
7800,upi
7801,netbanking
7802,upi
7803,upi
7804,card
7805,wallet
7806,card
7807,netbanking
7808,card
7809,upi
7810,netbanking
7811,netbanking
7812,upi
7813,upi
7814,netbanking
7815,upi
7816,upi
7817,card
7818,upi
7819,card
7820,upi
7821,card
7822,upi
7823,netbanking
7824,upi
7825,netbanking
7826,card
7827,upi
7828,upi
7829,upi
7830,upi
7831,card
7832,upi
7833,card
7834,upi
7835,netbanking
7836,card
7837,upi
7838,upi
7839,upi
7840,card
7841,upi
7842,upi
7843,upi
7844,upi
7845,card
7846,wallet
7847,card
7848,card
7849,upi
7850,upi
7851,upi
7852,card
7853,card
7854,upi
7855,card
7856,upi
7857,upi
7858,card
7859,upi
7860,netbanking
7861,netbanking
7862,card
7863,upi
7864,netbanking
7865,upi
7866,card
7867,card
7868,upi
7869,upi
7870,netbanking
7871,netbanking
7872,card
7873,upi
7874,card
7875,card
7876,card
7877,wallet
7878,card
7879,upi
7880,upi
7881,card
7882,upi
7883,card
7884,upi
7885,upi
7886,netbanking
7887,upi
7888,netbanking
7889,card
7890,card
7891,upi
7892,wallet
7893,card
7894,card
7895,wallet
7896,wallet
7897,card
7898,upi
7899,upi
7900,upi
7901,upi
7902,wallet
7903,card
7904,upi
7905,card
7906,upi
7907,upi
7908,upi
7909,wallet
7910,upi
7911,upi
7912,card
7913,wallet
7914,upi
7915,upi
7916,upi
7917,upi
7918,upi
7919,card
7920,card
7921,wallet
7922,wallet
7923,upi
7924,wallet
7925,upi
7926,upi
7927,netbanking
7928,upi
7929,upi
7930,upi
7931,upi
7932,card
7933,wallet
7934,card
7935,upi
7936,card
7937,upi
7938,upi
7939,upi
7940,upi
7941,card
7942,card
7943,card
7944,upi
7945,netbanking
7946,card
7947,upi
7948,card
7949,netbanking
7950,wallet
7951,upi
7952,card
7953,upi
7954,wallet
7955,card
7956,upi
7957,wallet
7958,upi
7959,upi
7960,upi
7961,wallet
7962,upi
7963,netbanking
7964,upi
7965,upi
7966,netbanking
7967,upi
7968,card
7969,card
7970,netbanking
7971,upi
7972,card
7973,netbanking
7974,wallet
7975,netbanking
7976,upi
7977,wallet
7978,netbanking
7979,card
7980,wallet
7981,upi
7982,wallet
7983,upi
7984,upi
7985,card
7986,card
7987,card
7988,upi
7989,netbanking
7990,card
7991,card
7992,upi
7993,card
7994,card
7995,card
7996,upi
7997,upi
7998,netbanking
7999,card
8000,card
8001,upi
8002,wallet
8003,card
8004,netbanking
8005,upi
8006,netbanking
8007,upi
8008,card
8009,card
8010,upi
8011,netbanking
8012,upi
8013,card
8014,card
8015,upi
8016,netbanking
8017,upi
8018,upi
8019,upi
8020,netbanking
8021,netbanking
8022,card
8023,upi
8024,netbanking
8025,wallet
8026,upi
8027,card
8028,upi
8029,upi
8030,card
8031,wallet
8032,card
8033,netbanking
8034,upi
8035,card
8036,upi
8037,upi
8038,netbanking
8039,upi
8040,card
8041,wallet
8042,upi
8043,card
8044,netbanking
8045,card
8046,card
8047,upi
8048,upi
8049,upi
8050,wallet
8051,card
8052,wallet
8053,card
8054,card
8055,card
8056,card
8057,upi
8058,netbanking
8059,netbanking
8060,upi
8061,card
8062,netbanking
8063,upi
8064,upi
8065,upi
8066,card
8067,upi
8068,wallet
8069,card
8070,upi
8071,wallet
8072,card
8073,upi
8074,upi
8075,netbanking
8076,upi
8077,upi
8078,card
8079,wallet
8080,netbanking
8081,upi
8082,wallet
8083,upi
8084,wallet
8085,card
8086,card
8087,netbanking
8088,upi
8089,card
8090,upi
8091,upi
8092,card
8093,upi
8094,upi
8095,card
8096,card
8097,upi
8098,upi
8099,upi
8100,upi
8101,upi
8102,card
8103,upi
8104,card
8105,upi
8106,card
8107,upi
8108,upi
8109,netbanking
8110,upi
8111,wallet
8112,upi
8113,card
8114,card
8115,card
8116,card
8117,card
8118,card
8119,upi
8120,upi
8121,card
8122,upi
8123,card
8124,upi
8125,upi
8126,card
8127,card
8128,wallet
8129,upi
8130,upi
8131,card
8132,card
8133,card
8134,wallet
8135,card
8136,card
8137,wallet
8138,upi
8139,card
8140,upi
8141,upi
8142,wallet
8143,card
8144,upi
8145,card
8146,netbanking
8147,netbanking
8148,netbanking
8149,netbanking
8150,upi
8151,card
8152,card
8153,card
8154,upi
8155,card
8156,upi
8157,upi
8158,wallet
8159,upi
8160,upi
8161,upi
8162,wallet
8163,upi
8164,card
8165,card
8166,wallet
8167,upi
8168,netbanking
8169,upi
8170,upi
8171,upi
8172,wallet
8173,netbanking
8174,card
8175,card
8176,card
8177,upi
8178,netbanking
8179,netbanking
8180,upi
8181,card
8182,upi
8183,netbanking
8184,upi
8185,card
8186,card
8187,upi
8188,upi
8189,netbanking
8190,wallet
8191,card
8192,card
8193,upi
8194,card
8195,upi
8196,card
8197,card
8198,netbanking
8199,card
8200,netbanking
8201,card
8202,card
8203,card
8204,card
8205,card
8206,netbanking
8207,netbanking
8208,card
8209,card
8210,card
8211,upi
8212,card
8213,card
8214,netbanking
8215,netbanking
8216,upi
8217,card
8218,upi
8219,card
8220,upi
8221,upi
8222,card
8223,netbanking
8224,upi
8225,upi
8226,card
8227,card
8228,card
8229,upi
8230,card
8231,card
8232,upi
8233,upi
8234,upi
8235,upi
8236,upi
8237,upi
8238,card
8239,card
8240,upi
8241,card
8242,upi
8243,upi
8244,card
8245,upi
8246,upi
8247,upi
8248,wallet
8249,card
8250,card
8251,card
8252,upi
8253,card
8254,netbanking
8255,card
8256,upi
8257,upi
8258,card
8259,upi
8260,upi
8261,upi
8262,upi
8263,upi
8264,upi
8265,upi
8266,card
8267,upi
8268,card
8269,upi
8270,card
8271,wallet
8272,card
8273,upi
8274,card
8275,card
8276,card
8277,upi
8278,card
8279,card
8280,card
8281,card
8282,wallet
8283,upi
8284,upi
8285,upi
8286,upi
8287,netbanking
8288,card
8289,netbanking
8290,upi
8291,card
8292,netbanking
8293,card
8294,wallet
8295,wallet
8296,card
8297,card
8298,netbanking
8299,card
8300,upi
8301,card
8302,card
8303,upi
8304,upi
8305,upi
8306,upi
8307,card
8308,upi
8309,card
8310,card
8311,card
8312,upi
8313,card
8314,card
8315,upi
8316,card
8317,wallet
8318,card
8319,card
8320,netbanking
8321,upi
8322,netbanking
8323,upi
8324,card
8325,upi
8326,upi
8327,upi
8328,card
8329,card
8330,card
8331,upi
8332,card
8333,wallet
8334,card
8335,upi
8336,card
8337,upi
8338,netbanking
8339,upi
8340,card
8341,upi
8342,card
8343,upi
8344,upi
8345,card
8346,upi
8347,upi
8348,card
8349,card
8350,upi
8351,upi
8352,upi
8353,upi
8354,card
8355,card
8356,card
8357,card
8358,card
8359,card
8360,upi
8361,upi
8362,card
8363,upi
8364,card
8365,card
8366,wallet
8367,upi
8368,card
8369,card
8370,upi
8371,card
8372,wallet
8373,upi
8374,card
8375,upi
8376,upi
8377,upi
8378,wallet
8379,netbanking
8380,card
8381,card
8382,card
8383,upi
8384,upi
8385,card
8386,wallet
8387,card
8388,netbanking
8389,netbanking
8390,card
8391,card
8392,card
8393,netbanking
8394,card
8395,netbanking
8396,upi
8397,upi
8398,netbanking
8399,upi
8400,upi
8401,upi
8402,card
8403,card
8404,card
8405,upi
8406,card
8407,upi
8408,card
8409,upi
8410,netbanking
8411,upi
8412,wallet
8413,card
8414,card
8415,upi
8416,card
8417,upi
8418,upi
8419,card
8420,netbanking
8421,card
8422,upi
8423,upi
8424,upi
8425,card
8426,wallet
8427,wallet
8428,upi
8429,upi
8430,upi
8431,upi
8432,upi
8433,upi
8434,netbanking
8435,upi
8436,card
8437,netbanking
8438,card
8439,card
8440,wallet
8441,card
8442,card
8443,upi
8444,netbanking
8445,card
8446,upi
8447,card
8448,upi
8449,card
8450,card
8451,wallet
8452,upi
8453,netbanking
8454,netbanking
8455,wallet
8456,upi
8457,card
8458,netbanking
8459,upi
8460,card
8461,upi
8462,card
8463,upi
8464,upi
8465,upi
8466,card
8467,card
8468,netbanking
8469,upi
8470,upi
8471,upi
8472,netbanking
8473,upi
8474,upi
8475,card
8476,wallet
8477,upi
8478,upi
8479,card
8480,upi
8481,card
8482,upi
8483,upi
8484,upi
8485,card
8486,netbanking
8487,card
8488,upi
8489,card
8490,card
8491,netbanking
8492,card
8493,netbanking
8494,card
8495,upi
8496,card
8497,upi
8498,netbanking
8499,upi
8500,card
8501,upi
8502,upi
8503,card
8504,upi
8505,upi
8506,upi
8507,card
8508,upi
8509,wallet
8510,upi
8511,upi
8512,wallet
8513,card
8514,upi
8515,upi
8516,upi
8517,wallet
8518,upi
8519,card
8520,upi
8521,card
8522,wallet
8523,card
8524,upi
8525,upi
8526,card
8527,card
8528,upi
8529,card
8530,wallet
8531,netbanking
8532,card
8533,netbanking
8534,card
8535,card
8536,card
8537,netbanking
8538,upi
8539,card
8540,upi
8541,upi
8542,upi
8543,upi
8544,netbanking
8545,upi
8546,card
8547,netbanking
8548,card
8549,upi
8550,upi
8551,card
8552,card
8553,upi
8554,netbanking
8555,netbanking
8556,upi
8557,card
8558,card
8559,upi
8560,upi
8561,upi
8562,card
8563,card
8564,upi
8565,upi
8566,upi
8567,card
8568,netbanking
8569,upi
8570,upi
8571,upi
8572,upi
8573,upi
8574,upi
8575,upi
8576,upi
8577,card
8578,netbanking
8579,card
8580,card
8581,upi
8582,card
8583,wallet
8584,upi
8585,card
8586,card
8587,card
8588,card
8589,card
8590,card
8591,card
8592,upi
8593,card
8594,card
8595,card
8596,card
8597,card
8598,card
8599,card
8600,wallet
8601,card
8602,card
8603,upi
8604,upi
8605,card
8606,upi
8607,upi
8608,wallet
8609,wallet
8610,upi
8611,upi
8612,upi
8613,netbanking
8614,upi
8615,card
8616,card
8617,upi
8618,upi
8619,netbanking
8620,card
8621,netbanking
8622,card
8623,upi
8624,upi
8625,card
8626,upi
8627,card
8628,card
8629,netbanking
8630,card
8631,upi
8632,upi
8633,card
8634,netbanking
8635,upi
8636,upi
8637,netbanking
8638,upi
8639,wallet
8640,card
8641,card
8642,upi
8643,card
8644,upi
8645,upi
8646,card
8647,netbanking
8648,card
8649,card
8650,upi
8651,upi
8652,netbanking
8653,card
8654,netbanking
8655,upi
8656,netbanking
8657,card
8658,card
8659,upi
8660,upi
8661,card
8662,upi
8663,upi
8664,card
8665,upi
8666,card
8667,netbanking
8668,upi
8669,upi
8670,wallet
8671,upi
8672,card
8673,upi
8674,wallet
8675,card
8676,upi
8677,card
8678,netbanking
8679,upi
8680,wallet
8681,upi
8682,card
8683,upi
8684,netbanking
8685,card
8686,card
8687,upi
8688,upi
8689,card
8690,card
8691,card
8692,upi
8693,upi
8694,upi
8695,netbanking
8696,card
8697,upi
8698,card
8699,upi
8700,upi
8701,upi
8702,wallet
8703,card
8704,card
8705,upi
8706,upi
8707,card
8708,netbanking
8709,upi
8710,upi
8711,upi
8712,card
8713,upi
8714,upi
8715,netbanking
8716,upi
8717,card
8718,card
8719,card
8720,wallet
8721,upi
8722,netbanking
8723,netbanking
8724,card
8725,upi
8726,upi
8727,card
8728,upi
8729,upi
8730,netbanking
8731,card
8732,netbanking
8733,wallet
8734,wallet
8735,card
8736,card
8737,upi
8738,card
8739,card
8740,upi
8741,card
8742,upi
8743,wallet
8744,upi
8745,netbanking
8746,upi
8747,card
8748,card
8749,card
8750,card
8751,netbanking
8752,netbanking
8753,card
8754,card
8755,upi
8756,upi
8757,card
8758,card
8759,card
8760,upi
8761,card
8762,upi
8763,card
8764,upi
8765,upi
8766,card
8767,netbanking
8768,upi
8769,netbanking
8770,upi
8771,upi
8772,card
8773,upi
8774,upi
8775,upi
8776,card
8777,card
8778,card
8779,card
8780,upi
8781,wallet
8782,card
8783,card
8784,card
8785,card
8786,upi
8787,card
8788,wallet
8789,netbanking
8790,upi
8791,wallet
8792,upi
8793,wallet
8794,card
8795,wallet
8796,card
8797,card
8798,wallet
8799,card
8800,card
8801,card
8802,card
8803,card
8804,upi
8805,upi
8806,netbanking
8807,card
8808,netbanking
8809,upi
8810,upi
8811,upi
8812,netbanking
8813,card
8814,upi
8815,netbanking
8816,upi
8817,card
8818,upi
8819,upi
8820,card
8821,upi
8822,netbanking
8823,upi
8824,card
8825,upi
8826,upi
8827,upi
8828,upi
8829,upi
8830,netbanking
8831,upi
8832,netbanking
8833,upi
8834,card
8835,upi
8836,card
8837,upi
8838,card
8839,upi
8840,upi
8841,upi
8842,upi
8843,card
8844,card
8845,upi
8846,netbanking
8847,netbanking
8848,wallet
8849,card
8850,card
8851,upi
8852,upi
8853,upi
8854,upi
8855,upi
8856,upi
8857,wallet
8858,card
8859,netbanking
8860,upi
8861,card
8862,wallet
8863,netbanking
8864,upi
8865,card
8866,card
8867,upi
8868,card
8869,card
8870,upi
8871,card
8872,upi
8873,upi
8874,card
8875,upi
8876,card
8877,card
8878,upi
8879,upi
8880,card
8881,upi
8882,upi
8883,upi
8884,card
8885,upi
8886,upi
8887,card
8888,upi
8889,upi
8890,card
8891,upi
8892,upi
8893,card
8894,netbanking
8895,upi
8896,upi
8897,netbanking
8898,wallet
8899,upi
8900,upi
8901,card
8902,card
8903,netbanking
8904,upi
8905,netbanking
8906,card
8907,card
8908,card
8909,upi
8910,card
8911,card
8912,wallet
8913,upi
8914,upi
8915,card
8916,card
8917,upi
8918,card
8919,upi
8920,wallet
8921,card
8922,netbanking
8923,card
8924,card
8925,card
8926,wallet
8927,upi
8928,upi
8929,card
8930,netbanking
8931,upi
8932,upi
8933,upi
8934,upi
8935,upi
8936,card
8937,netbanking
8938,card
8939,wallet
8940,upi
8941,card
8942,card
8943,upi
8944,upi
8945,netbanking
8946,upi
8947,card
8948,upi
8949,upi
8950,netbanking
8951,upi
8952,wallet
8953,card
8954,upi
8955,upi
8956,upi
8957,card
8958,upi
8959,card
8960,card
8961,card
8962,upi
8963,card
8964,upi
8965,wallet
8966,upi
8967,upi
8968,upi
8969,card
8970,upi
8971,card
8972,card
8973,card
8974,upi
8975,card
8976,card
8977,netbanking
8978,card
8979,upi
8980,upi
8981,upi
8982,card
8983,card
8984,netbanking
8985,upi
8986,card
8987,card
8988,upi
8989,card
8990,upi
8991,upi
8992,upi
8993,netbanking
8994,upi
8995,netbanking
8996,upi
8997,upi
8998,upi
8999,upi
9000,card
9001,wallet
9002,wallet
9003,card
9004,upi
9005,upi
9006,wallet
9007,upi
9008,card
9009,upi
9010,card
9011,upi
9012,upi
9013,upi
9014,card
9015,upi
9016,upi
9017,card
9018,card
9019,card
9020,netbanking
9021,upi
9022,upi
9023,upi
9024,netbanking
9025,upi
9026,card
9027,card
9028,card
9029,netbanking
9030,upi
9031,upi
9032,upi
9033,netbanking
9034,wallet
9035,upi
9036,card
9037,card
9038,upi
9039,upi
9040,upi
9041,card
9042,upi
9043,upi
9044,card
9045,netbanking
9046,upi
9047,card
9048,card
9049,upi
9050,upi
9051,card
9052,upi
9053,upi
9054,card
9055,upi
9056,upi
9057,card
9058,card
9059,card
9060,upi
9061,netbanking
9062,upi
9063,wallet
9064,card
9065,upi
9066,upi
9067,upi
9068,netbanking
9069,upi
9070,upi
9071,wallet
9072,wallet
9073,wallet
9074,card
9075,card
9076,upi
9077,upi
9078,card
9079,card
9080,upi
9081,card
9082,upi
9083,card
9084,netbanking
9085,card
9086,upi
9087,upi
9088,card
9089,upi
9090,netbanking
9091,upi
9092,card
9093,upi
9094,card
9095,upi
9096,upi
9097,upi
9098,card
9099,card
9100,card
9101,upi
9102,upi
9103,upi
9104,card
9105,card
9106,upi
9107,upi
9108,netbanking
9109,card
9110,card
9111,card
9112,upi
9113,upi
9114,card
9115,card
9116,upi
9117,card
9118,upi
9119,card
9120,card
9121,card
9122,wallet
9123,card
9124,card
9125,netbanking
9126,card
9127,card
9128,card
9129,upi
9130,upi
9131,netbanking
9132,upi
9133,upi
9134,card
9135,upi
9136,netbanking
9137,netbanking
9138,card
9139,upi
9140,upi
9141,wallet
9142,card
9143,upi
9144,upi
9145,netbanking
9146,upi
9147,netbanking
9148,card
9149,card
9150,card
9151,netbanking
9152,card
9153,upi
9154,wallet
9155,netbanking
9156,upi
9157,upi
9158,card
9159,upi
9160,upi
9161,upi
9162,card
9163,card
9164,upi
9165,upi
9166,netbanking
9167,upi
9168,netbanking
9169,upi
9170,upi
9171,upi
9172,card
9173,card
9174,netbanking
9175,card
9176,upi
9177,card
9178,upi
9179,card
9180,upi
9181,upi
9182,card
9183,upi
9184,netbanking
9185,upi
9186,wallet
9187,upi
9188,upi
9189,upi
9190,wallet
9191,upi
9192,upi
9193,netbanking
9194,wallet
9195,upi
9196,card
9197,upi
9198,upi
9199,card
9200,upi
9201,upi
9202,card
9203,upi
9204,upi
9205,upi
9206,card
9207,netbanking
9208,card
9209,wallet
9210,upi
9211,card
9212,wallet
9213,upi
9214,upi
9215,netbanking
9216,netbanking
9217,upi
9218,wallet
9219,card
9220,card
9221,card
9222,card
9223,upi
9224,card
9225,upi
9226,card
9227,card
9228,upi
9229,card
9230,upi
9231,upi
9232,upi
9233,netbanking
9234,wallet
9235,card
9236,upi
9237,card
9238,upi
9239,upi
9240,upi
9241,netbanking
9242,upi
9243,upi
9244,upi
9245,card
9246,card
9247,upi
9248,upi
9249,card
9250,upi
9251,card
9252,upi
9253,upi
9254,card
9255,card
9256,card
9257,upi
9258,wallet
9259,card
9260,upi
9261,upi
9262,upi
9263,card
9264,card
9265,wallet
9266,wallet
9267,upi
9268,upi
9269,card
9270,card
9271,card
9272,upi
9273,card
9274,card
9275,card
9276,card
9277,upi
9278,upi
9279,upi
9280,upi
9281,upi
9282,upi
9283,card
9284,card
9285,netbanking
9286,upi
9287,upi
9288,card
9289,card
9290,card
9291,netbanking
9292,upi
9293,card
9294,card
9295,card
9296,card
9297,upi
9298,upi
9299,netbanking
9300,upi
9301,netbanking
9302,netbanking
9303,wallet
9304,wallet
9305,card
9306,card
9307,card
9308,upi
9309,upi
9310,card
9311,netbanking
9312,upi
9313,upi
9314,upi
9315,card
9316,upi
9317,card
9318,upi
9319,card
9320,card
9321,upi
9322,upi
9323,card
9324,wallet
9325,card
9326,netbanking
9327,card
9328,card
9329,wallet
9330,upi
9331,upi
9332,upi
9333,upi
9334,upi
9335,card
9336,upi
9337,wallet
9338,netbanking
9339,upi
9340,upi
9341,upi
9342,upi
9343,netbanking
9344,upi
9345,upi
9346,upi
9347,card
9348,netbanking
9349,netbanking
9350,card
9351,card
9352,upi
9353,card
9354,wallet
9355,card
9356,card
9357,card
9358,upi
9359,upi
9360,netbanking
9361,wallet
9362,upi
9363,card
9364,card
9365,netbanking
9366,card
9367,netbanking
9368,netbanking
9369,upi
9370,upi
9371,wallet
9372,upi
9373,upi
9374,upi
9375,upi
9376,upi
9377,wallet
9378,upi
9379,upi
9380,card
9381,netbanking
9382,upi
9383,upi
9384,card
9385,netbanking
9386,upi
9387,upi
9388,card
9389,card
9390,card
9391,card
9392,upi
9393,upi
9394,upi
9395,upi
9396,upi
9397,card
9398,netbanking
9399,upi
9400,upi
9401,wallet
9402,upi
9403,upi
9404,upi
9405,netbanking
9406,netbanking
9407,card
9408,upi
9409,netbanking
9410,netbanking
9411,card
9412,upi
9413,upi
9414,card
9415,upi
9416,upi
9417,card
9418,card
9419,netbanking
9420,netbanking
9421,netbanking
9422,netbanking
9423,wallet
9424,upi
9425,card
9426,netbanking
9427,upi
9428,upi
9429,wallet
9430,card
9431,netbanking
9432,upi
9433,card
9434,netbanking
9435,upi
9436,upi
9437,upi
9438,card
9439,card
9440,card
9441,card
9442,card
9443,upi
9444,card
9445,upi
9446,card
9447,card
9448,wallet
9449,wallet
9450,netbanking
9451,card
9452,upi
9453,card
9454,upi
9455,netbanking
9456,upi
9457,wallet
9458,upi
9459,card
9460,card
9461,netbanking
9462,upi
9463,card
9464,card
9465,wallet
9466,card
9467,wallet
9468,upi
9469,card
9470,upi
9471,upi
9472,upi
9473,card
9474,card
9475,netbanking
9476,upi
9477,upi
9478,card
9479,upi
9480,upi
9481,card
9482,wallet
9483,netbanking
9484,card
9485,netbanking
9486,upi
9487,upi
9488,card
9489,netbanking
9490,upi
9491,netbanking
9492,card
9493,card
9494,wallet
9495,upi
9496,card
9497,netbanking
9498,card
9499,netbanking
9500,netbanking
9501,card
9502,upi
9503,wallet
9504,wallet
9505,upi
9506,upi
9507,upi
9508,card
9509,upi
9510,card
9511,card
9512,upi
9513,netbanking
9514,card
9515,card
9516,card
9517,card
9518,wallet
9519,upi
9520,card
9521,wallet
9522,card
9523,upi
9524,netbanking
9525,upi
9526,card
9527,upi
9528,upi
9529,upi
9530,card
9531,netbanking
9532,upi
9533,upi
9534,wallet
9535,netbanking
9536,upi
9537,card
9538,card
9539,upi
9540,card
9541,upi
9542,upi
9543,upi
9544,card
9545,netbanking
9546,upi
9547,upi
9548,upi
9549,card
9550,upi
9551,card
9552,upi
9553,card
9554,card
9555,card
9556,card
9557,netbanking
9558,netbanking
9559,card
9560,card
9561,upi
9562,card
9563,upi
9564,card
9565,upi
9566,wallet
9567,card
9568,wallet
9569,netbanking
9570,wallet
9571,upi
9572,netbanking
9573,upi
9574,netbanking
9575,card
9576,upi
9577,upi
9578,card
