transaction_id,account_id,device_id,ip_id,payment_method_id,merchant_id,promotion_id,amount,timestamp,transaction_status,is_fraud,fraud_cluster_id
67781,10272,2152,2004,701,10,334,714.68,2026-03-06 12:44:01,success,0,-1
67782,13300,1269,4883,372,68,404,1011.54,2026-03-27 14:20:07,success,0,-1
67783,18907,1683,801,1731,9,146,674.98,2026-03-28 01:15:42,success,0,-1
67784,7263,4266,4810,8233,71,81,7045.93,2026-02-14 08:52:10,success,0,-1
67785,11732,4501,3254,5817,8,485,255.27,2026-03-16 17:46:01,success,0,-1
67786,3004,2074,268,1142,99,29,782.7,2026-01-23 19:19:10,success,0,-1
67787,6836,4525,3556,8473,24,390,2452.52,2026-01-11 13:15:33,success,0,-1
67788,4468,1112,3754,9244,6,240,3217.6,2026-01-13 13:36:43,success,0,-1
67789,3771,208,2151,4241,46,387,3124.38,2026-02-02 00:41:23,success,0,-1
67790,3073,2856,2533,2347,64,475,935.24,2026-03-26 18:55:43,success,0,-1
67791,884,3194,907,3430,71,255,359.13,2026-01-22 06:18:26,success,0,-1
67792,5908,2197,1619,5661,95,491,607.84,2026-03-18 09:22:23,success,0,-1
67793,1071,941,4663,3862,82,74,122.93,2026-01-10 23:07:45,success,0,-1
67794,7126,903,893,239,65,107,282.09,2026-03-03 19:11:45,success,0,-1
67795,1241,3728,3167,2119,33,497,396.24,2026-02-16 05:32:51,success,1,23
67796,7934,4284,2808,3716,51,261,908.69,2026-03-05 15:30:56,success,0,-1
67797,16207,1781,246,1848,78,431,592.91,2026-03-16 11:25:38,success,0,-1
67798,4462,3027,3165,7322,84,2,2810.12,2026-02-16 03:32:18,success,0,-1
67799,1658,828,4105,7301,4,13,309.4,2026-01-02 08:43:54,success,0,-1
67800,4685,3895,4493,2793,13,200,1269.98,2026-02-04 18:19:16,success,0,-1
67801,8527,2824,3793,8286,3,157,962.82,2026-03-10 13:20:58,success,0,-1
67802,12788,4097,3125,8659,4,270,720.02,2026-03-04 05:50:18,success,0,-1
67803,12517,2918,1498,4445,99,461,6427.02,2026-03-09 10:47:23,success,0,-1
67804,462,2006,3025,1213,39,407,4168.85,2026-01-25 08:37:57,success,0,-1
67805,18544,1154,1460,1545,91,352,1402.83,2026-03-12 19:13:58,success,0,-1
67806,8830,4720,3365,3052,22,307,231.39,2026-01-07 19:57:45,success,0,-1
67807,6314,4958,3287,6990,66,178,1187.6,2026-03-23 09:25:05,failed,0,-1
67808,19787,2969,3807,7532,41,148,762.46,2026-02-16 08:30:58,success,1,32
67809,3703,779,2547,896,93,290,1291.49,2026-02-16 23:03:12,success,0,-1
67810,15229,1197,4227,7160,97,492,5877.42,2026-03-17 04:41:16,success,0,-1
67811,19949,624,848,9887,73,337,230.4,2026-02-16 02:56:18,success,1,49
67812,6659,1001,4146,711,68,130,1036.18,2026-01-08 14:21:25,failed,0,-1
67813,8659,1308,4463,257,85,131,548.81,2026-03-26 11:52:56,success,0,-1
67814,10971,927,2788,4731,62,324,239.34,2026-02-19 16:03:37,success,0,-1
67815,16589,3108,4504,896,41,338,627.16,2026-03-02 17:21:43,success,0,-1
67816,19639,3875,4757,6629,93,427,424.21,2026-02-03 18:35:50,success,0,-1
67817,11272,2990,2666,3851,39,158,604.79,2026-01-19 20:41:24,success,0,-1
67818,10714,3358,3879,6961,5,215,1443.11,2026-02-15 16:14:06,success,1,36
67819,17149,4965,4033,6044,24,274,325.92,2026-03-16 18:44:20,success,0,-1
67820,11793,1090,3086,3146,91,495,578.28,2026-03-16 01:44:56,success,0,-1
67821,15704,2567,2987,1656,30,364,748.64,2026-01-26 19:52:37,success,0,-1
67822,11185,996,3903,8808,33,332,342.86,2026-01-30 16:18:21,success,0,-1
67823,10975,811,2337,1745,49,448,319.61,2026-02-23 16:48:25,success,0,-1
67824,17886,3899,3511,921,76,128,966.15,2026-03-25 06:53:28,success,0,-1
67825,7377,1303,4644,5703,96,161,1045.91,2026-02-03 03:19:33,success,0,-1
67826,3896,4298,4280,525,7,332,4889.1,2026-01-28 02:15:36,success,0,-1
67827,14478,173,2758,3956,81,181,430.14,2026-03-15 07:40:32,success,0,-1
67828,11574,571,3051,5154,98,5,732.11,2026-02-27 08:11:40,success,0,-1
67829,11219,4584,672,4995,62,45,1308.55,2026-03-02 08:45:43,success,0,-1
67830,7004,525,1709,3650,14,214,574.71,2026-02-04 11:00:43,success,0,-1
67831,14305,4878,2391,4600,29,461,269.74,2026-02-01 06:46:23,success,0,-1
67832,9364,8,3949,5424,11,142,1844.2,2026-02-12 07:00:37,failed,0,-1
67833,8752,893,4102,3553,66,495,563.79,2026-02-15 06:54:51,success,1,96
67834,799,3137,3589,5056,46,384,1215.43,2026-02-11 12:56:51,success,0,-1
67835,18633,4037,2944,8260,43,419,915.67,2026-02-06 23:14:03,success,0,-1
67836,15865,2356,1541,7932,11,17,1522.29,2026-01-03 20:08:33,success,0,-1
67837,16944,4932,26,5747,89,335,310.08,2026-02-15 16:32:12,success,1,57
67838,3686,3953,4604,5644,49,399,3081.05,2026-01-21 13:19:18,success,0,-1
67839,19667,1854,1224,4364,54,314,1712.51,2026-03-20 23:48:50,success,0,-1
67840,11255,4215,3242,6496,70,86,3198.89,2026-02-15 00:40:33,success,0,-1
67841,9255,248,1295,7537,36,243,1835.84,2026-01-05 04:32:30,success,0,-1
67842,18467,1279,20,1426,36,130,1460.87,2026-03-29 20:01:02,success,0,-1
67843,18133,238,3190,760,26,277,6101.18,2026-01-13 06:14:31,success,0,-1
67844,5150,1692,252,6858,71,216,2168.41,2026-01-11 16:54:48,success,0,-1
67845,13456,720,1011,9284,48,16,135.38,2026-03-28 11:45:49,success,0,-1
67846,6555,992,4617,3221,16,204,2041.22,2026-02-19 13:51:56,success,0,-1
67847,767,4605,51,6214,30,269,151.47,2026-03-29 00:20:11,success,0,-1
67848,8123,1469,4963,6256,51,53,261.09,2026-02-07 03:49:50,success,0,-1
67849,4813,2002,454,7662,65,16,1352.27,2026-02-06 00:30:12,success,0,-1
67850,10880,3655,374,8681,8,386,622.05,2026-02-11 01:28:50,success,0,-1
67851,8872,2694,2224,8757,78,337,1236.36,2026-02-17 11:27:50,success,0,-1
67852,6645,4187,2137,6243,21,239,1247.98,2026-02-16 10:32:23,success,1,24
67853,9111,696,3875,1778,72,384,1347.78,2026-01-03 18:35:58,success,0,-1
67854,14769,3270,736,67,93,393,964.46,2026-02-27 16:27:26,success,0,-1
67855,12393,2233,1708,8612,43,375,1030.48,2026-01-02 05:41:34,success,0,-1
67856,12595,2727,3039,8976,87,61,2221.66,2026-01-09 09:47:09,success,0,-1
67857,2542,2524,1972,9838,98,25,506.51,2026-01-15 14:21:46,success,0,-1
67858,1865,4320,1631,4722,62,403,425.24,2026-03-29 01:56:19,success,0,-1
67859,12698,2462,3026,1670,50,391,390.65,2026-03-19 17:15:14,success,0,-1
67860,10193,2858,2210,2380,57,458,1336.36,2026-02-16 06:14:54,success,0,-1
67861,12585,4089,671,556,39,411,551.73,2026-02-13 06:49:36,success,0,-1
67862,7197,1078,359,9450,97,69,653.02,2026-03-04 13:43:35,success,0,-1
67863,2149,3186,2731,5862,85,207,648.69,2026-03-26 20:03:11,success,0,-1
67864,7013,4469,295,1907,40,168,1164.98,2026-03-18 02:38:01,success,0,-1
67865,12898,739,2338,4012,26,118,365.97,2026-02-04 14:39:31,success,0,-1
67866,13464,2818,132,4728,90,215,146.92,2026-02-16 08:09:38,success,1,36
67867,11409,1801,2551,1085,62,416,2049.39,2026-03-15 22:12:10,success,0,-1
67868,8110,1905,22,4886,52,69,630.56,2026-01-30 18:42:07,success,0,-1
67869,7288,179,2895,3053,48,99,182.74,2026-02-02 13:31:33,success,0,-1
67870,480,951,3867,5087,99,32,834.8,2026-02-19 11:50:25,success,0,-1
67871,3923,1628,4322,8117,96,402,1450.28,2026-01-02 10:52:08,success,0,-1
67872,7099,3309,4466,8900,52,107,69.09,2026-02-02 02:58:54,success,0,-1
67873,12276,1947,1007,8014,69,110,1133.88,2026-03-05 19:20:59,success,0,-1
67874,11992,2951,770,8931,29,424,1956.38,2026-02-02 21:33:44,success,0,-1
67875,6631,1499,1079,147,78,380,407.47,2026-03-29 10:03:24,success,0,-1
67876,10556,2032,4294,7027,37,105,100.98,2026-01-06 03:06:37,success,0,-1
67877,4584,1456,4908,2453,20,157,664.95,2026-03-07 20:19:35,success,0,-1
67878,1542,1594,2147,6342,70,111,1355.01,2026-03-27 08:27:48,success,0,-1
67879,5828,15,1070,4613,84,457,1665.39,2026-02-08 00:06:26,success,0,-1
67880,3364,3194,4518,4932,38,86,1027.21,2026-03-24 11:03:13,success,0,-1
67881,10701,4743,2558,293,77,56,691.99,2026-03-01 04:20:38,success,0,-1
67882,15388,546,4313,311,56,40,2876.6,2026-02-26 06:38:56,success,0,-1
67883,3374,1155,2662,8832,88,498,1774.83,2026-02-10 11:40:19,success,0,-1
67884,145,2565,1377,5218,20,20,281.3,2026-02-08 05:58:52,success,0,-1
67885,1110,3000,3844,7039,42,483,656.69,2026-03-18 18:34:51,success,0,-1
67886,4611,4952,1599,6526,52,90,4731.69,2026-02-08 07:24:30,success,0,-1
67887,3311,452,940,6850,80,395,671.94,2026-02-18 00:47:51,success,0,-1
67888,19615,4582,1367,9457,23,135,1429.44,2026-03-16 19:00:02,success,0,-1
67889,4741,1712,1707,2181,73,385,424.54,2026-01-24 13:35:08,success,0,-1
67890,13113,1419,4163,6446,86,168,688.5,2026-02-02 14:48:29,success,0,-1
67891,13916,1886,3726,7722,49,6,595.28,2026-03-27 09:07:05,success,0,-1
67892,4911,2004,388,9527,16,305,1412.5,2026-03-07 15:32:46,success,0,-1
67893,2920,2376,2538,9874,55,432,1381.0,2026-02-26 10:35:01,success,0,-1
67894,3881,4436,4525,8804,81,47,1099.71,2026-01-17 01:35:19,success,0,-1
67895,17593,4155,300,7075,100,483,9665.51,2026-02-02 18:05:04,success,0,-1
67896,8331,3141,2025,7708,55,287,1015.66,2026-03-13 05:18:28,success,0,-1
67897,17441,2130,3770,3111,26,67,468.39,2026-02-15 05:54:06,success,1,45
67898,12912,1303,2990,9187,79,437,2988.43,2026-01-27 19:13:22,success,0,-1
67899,8588,3712,1598,4110,43,364,595.98,2026-03-09 03:13:02,success,0,-1
67900,3421,1434,2399,3438,34,191,325.79,2026-01-08 22:31:44,success,0,-1
67901,3253,1741,1264,5821,63,92,244.85,2026-02-26 12:55:08,success,0,-1
67902,14959,26,4301,1883,91,316,139.56,2026-03-14 01:05:59,success,0,-1
67903,6273,3823,4638,1049,94,235,543.24,2026-01-22 22:50:54,success,0,-1
67904,839,4317,386,4617,76,24,135.99,2026-01-17 20:30:24,success,0,-1
67905,15442,3392,754,8641,90,315,1417.25,2026-02-15 10:35:15,success,1,53
67906,3880,547,2538,6014,82,242,424.79,2026-01-13 03:04:56,success,0,-1
67907,19941,2692,2248,8720,27,486,455.01,2026-03-27 06:52:27,success,0,-1
67908,11806,1608,3628,1140,89,420,972.91,2026-01-10 21:20:52,success,0,-1
67909,10991,2802,591,1894,71,351,5286.5,2026-01-19 10:45:49,success,0,-1
67910,14124,1783,3024,3577,27,278,1124.02,2026-02-19 20:18:53,success,0,-1
67911,4436,2732,677,1969,54,7,1276.0,2026-01-14 12:42:11,success,0,-1
67912,13445,4205,2873,1932,3,216,222.36,2026-03-24 04:23:51,success,0,-1
67913,3555,2287,3263,7894,39,207,299.36,2026-03-16 19:19:04,success,0,-1
67914,5237,91,1314,158,76,314,1586.92,2026-02-06 19:55:39,success,0,-1
67915,11458,3716,4889,1583,98,106,288.23,2026-01-23 15:43:58,failed,0,-1
67916,7710,660,1826,5404,14,107,1831.43,2026-01-14 21:06:07,success,0,-1
67917,18040,1423,3840,1296,12,465,3022.59,2026-03-29 10:03:33,success,0,-1
67918,753,4541,4662,1504,19,452,341.87,2026-01-02 10:18:27,success,0,-1
67919,1993,2876,3333,1749,82,10,239.43,2026-03-27 23:58:58,success,0,-1
67920,14730,2125,3863,690,82,452,516.6,2026-02-15 05:38:44,success,1,3
67921,18126,4270,1833,511,58,33,1192.88,2026-03-02 20:58:38,success,0,-1
67922,8330,924,1749,6208,19,292,1158.5,2026-02-15 00:58:58,success,0,-1
67923,9272,3597,872,5557,56,487,921.79,2026-02-16 06:03:35,success,1,10
67924,10868,2791,556,1745,85,200,1263.25,2026-02-16 11:11:14,failed,0,-1
67925,17212,1936,3879,9234,56,24,837.26,2026-02-22 17:48:07,success,0,-1
67926,16423,1167,3936,8609,54,17,385.04,2026-02-04 21:00:21,success,0,-1
67927,1954,341,3818,8254,28,93,4169.35,2026-03-15 00:26:45,failed,0,-1
67928,19254,3331,318,1386,78,383,1466.64,2026-03-08 14:04:56,success,0,-1
67929,10226,3168,2270,7959,31,411,2870.59,2026-02-20 20:05:02,success,0,-1
67930,11983,4493,2422,9160,89,252,3004.45,2026-03-28 07:53:43,success,0,-1
67931,4855,3280,4701,1941,32,118,789.69,2026-01-25 07:46:52,success,0,-1
67932,16332,4563,3621,2003,66,356,612.19,2026-03-13 18:50:42,success,0,-1
67933,2747,4770,422,4212,100,231,559.43,2026-02-16 09:25:24,success,1,28
67934,2610,4164,708,1306,81,108,1686.71,2026-02-27 00:56:10,success,0,-1
67935,4565,4988,755,4772,93,495,871.77,2026-02-23 11:32:31,success,0,-1
67936,16334,4647,2632,3943,50,424,1228.35,2026-01-07 21:16:24,success,0,-1
67937,16315,3844,2382,3711,7,116,882.42,2026-03-31 18:29:08,success,0,-1
67938,5068,4602,2198,9027,73,489,861.63,2026-03-17 06:46:05,success,0,-1
67939,325,491,2184,3152,97,450,971.21,2026-02-15 00:08:59,success,1,34
67940,8196,1019,3028,1508,43,14,1186.97,2026-02-07 00:12:03,success,0,-1
67941,10980,1282,3806,6882,41,393,1377.31,2026-03-18 06:40:18,success,0,-1
67942,427,3049,2155,9263,82,157,287.75,2026-03-20 05:15:44,success,0,-1
67943,8697,1315,925,6689,17,34,538.75,2026-03-16 06:43:17,success,0,-1
67944,9361,1878,4344,727,59,251,2769.62,2026-03-31 03:24:46,success,0,-1
67945,289,2095,134,2096,83,424,3162.16,2026-02-05 18:51:37,success,0,-1
67946,13026,1959,1404,8986,21,290,681.25,2026-01-19 06:33:08,success,0,-1
67947,7671,511,4446,4951,29,27,572.29,2026-01-30 22:01:21,success,0,-1
67948,5042,1568,3295,3453,42,387,252.65,2026-03-30 17:43:40,success,0,-1
67949,15725,498,841,2592,56,217,490.06,2026-01-10 04:22:38,success,0,-1
67950,16174,3085,531,6381,3,129,1784.74,2026-03-07 09:33:16,success,0,-1
67951,5071,1122,1714,4238,22,135,62.29,2026-03-06 20:04:04,success,0,-1
67952,18524,1761,4427,7878,44,318,415.38,2026-01-07 22:23:29,success,0,-1
67953,314,1265,4364,2826,94,418,1097.26,2026-01-24 00:31:01,success,0,-1
67954,12146,3733,3829,5413,94,96,1324.44,2026-02-15 10:55:22,success,1,59
67955,14202,3674,1760,2121,74,333,395.2,2026-02-26 18:03:11,success,0,-1
67956,4882,1982,2897,4286,58,55,263.5,2026-03-27 11:54:16,success,0,-1
67957,7330,1864,1935,6373,83,228,1650.13,2026-03-10 01:07:52,success,0,-1
67958,14106,3951,1741,4307,69,365,2883.52,2026-02-11 23:52:01,success,0,-1
67959,4674,1672,1783,8495,52,419,1049.18,2026-02-15 23:38:37,success,1,15
67960,1142,3906,3810,6779,3,59,415.48,2026-02-15 22:56:59,success,1,50
67961,12962,1850,594,4543,91,132,107.61,2026-01-22 08:59:01,success,0,-1
67962,6056,4394,793,325,82,360,1299.67,2026-02-15 15:49:13,success,1,71
67963,11195,2800,3656,1352,88,141,820.9,2026-02-23 03:45:51,success,0,-1
67964,5704,4395,3674,7121,90,466,1274.3,2026-03-20 06:49:01,success,0,-1
67965,6377,1121,4759,1935,58,11,1109.82,2026-03-19 11:22:14,failed,0,-1
67966,8781,332,3967,4275,91,222,3236.07,2026-02-02 16:41:36,success,0,-1
67967,14659,2831,4957,3226,8,319,130.18,2026-01-18 05:07:13,success,0,-1
67968,4514,1626,2063,2413,12,408,1777.91,2026-01-03 07:03:34,success,0,-1
67969,13440,4672,2151,6206,52,383,1124.26,2026-02-04 10:11:58,success,0,-1
67970,6746,424,2187,5568,79,39,1267.25,2026-01-17 15:10:34,success,0,-1
67971,17804,1528,105,6592,23,374,446.71,2026-01-02 12:24:23,success,0,-1
67972,7913,2857,33,5465,49,193,188.82,2026-02-24 11:38:13,success,0,-1
67973,8382,1604,2023,1150,61,145,267.61,2026-03-31 15:24:34,success,0,-1
67974,15078,4479,3709,8377,42,12,2393.26,2026-01-11 16:47:47,success,0,-1
67975,880,4197,3950,3905,90,332,571.78,2026-02-22 03:36:29,success,0,-1
67976,17153,407,2855,7348,94,236,555.24,2026-03-20 11:34:43,success,0,-1
67977,18931,1191,825,4512,53,402,1073.74,2026-02-16 07:07:39,success,1,74
67978,16499,2993,4583,7332,18,99,2966.71,2026-02-22 07:33:06,failed,0,-1
67979,7652,4513,4813,8423,20,240,582.25,2026-02-15 01:27:20,success,1,92
67980,3865,3886,4316,9271,72,158,730.12,2026-02-15 15:43:24,success,0,-1
67981,2139,3684,4679,6070,92,19,1279.41,2026-03-23 23:36:55,success,0,-1
67982,16196,2904,868,6275,78,230,406.27,2026-01-21 14:51:19,success,0,-1
67983,495,3516,2372,4263,25,25,1100.18,2026-02-11 06:44:21,success,0,-1
67984,12811,4339,4452,9972,3,373,1827.63,2026-01-23 15:07:27,success,0,-1
67985,12091,358,4440,4297,57,250,965.98,2026-01-26 02:16:31,success,0,-1
67986,4756,2528,2449,2002,13,161,286.87,2026-03-30 18:45:28,success,0,-1
67987,15119,3745,4851,9723,26,131,416.36,2026-02-03 07:03:46,success,0,-1
67988,7521,1917,2119,3121,59,410,2431.66,2026-03-14 05:39:31,success,0,-1
67989,15921,2358,4847,68,49,216,271.61,2026-02-12 01:38:14,success,0,-1
67990,6910,595,621,9856,54,261,932.87,2026-02-08 05:29:06,success,0,-1
67991,15599,315,2457,3523,1,358,1088.8,2026-02-04 19:09:54,success,0,-1
67992,8703,2838,323,7208,94,481,119.0,2026-03-09 05:12:21,success,0,-1
67993,9183,1825,3773,5112,23,416,3325.24,2026-03-18 00:59:30,success,0,-1
67994,16897,971,348,1192,27,170,446.07,2026-03-09 18:31:34,success,0,-1
67995,1971,1719,4528,8359,68,327,663.38,2026-03-15 23:58:05,success,0,-1
67996,8233,3366,2323,6099,94,293,3277.81,2026-01-31 13:37:53,success,0,-1
67997,871,215,738,8689,21,194,296.23,2026-01-20 14:05:31,success,0,-1
67998,1094,3697,3268,1410,11,407,3277.94,2026-01-03 18:18:54,success,0,-1
67999,2734,838,3485,8722,70,204,2700.33,2026-03-20 09:12:11,success,0,-1
68000,14747,1955,4993,5370,80,270,442.54,2026-01-24 13:55:48,success,0,-1
68001,15692,2058,1856,561,39,434,174.47,2026-03-17 18:04:46,success,0,-1
68002,15741,2663,2276,2345,42,202,3123.12,2026-01-06 15:56:27,success,0,-1
68003,19846,3353,4801,4565,87,145,368.57,2026-03-21 08:21:38,success,0,-1
68004,11446,3725,1476,3557,1,473,705.18,2026-03-15 05:44:45,success,0,-1
68005,3969,935,280,1495,37,395,1407.14,2026-02-16 21:26:57,success,0,-1
68006,9503,2737,4145,9259,48,470,999.08,2026-03-04 12:51:25,success,0,-1
68007,11081,4399,4255,5074,98,484,1111.91,2026-03-15 17:27:35,failed,0,-1
68008,15443,1340,1231,7686,2,276,1179.76,2026-03-04 16:55:16,success,0,-1
68009,9530,3771,3521,5892,69,376,845.66,2026-03-16 12:31:57,success,0,-1
68010,442,4072,343,7284,90,143,2075.33,2026-02-03 12:21:31,success,0,-1
68011,16753,3372,4010,6950,83,392,302.62,2026-02-22 03:38:16,success,0,-1
68012,11684,4304,2688,5620,10,66,1152.9,2026-03-16 04:02:55,success,0,-1
68013,2161,263,1601,1793,79,185,158.18,2026-01-06 10:14:15,success,0,-1
68014,19039,2818,2554,8750,94,359,2404.33,2026-02-08 16:56:51,success,0,-1
68015,6362,1989,4760,5101,5,165,1341.6,2026-02-15 22:35:33,success,1,47
68016,15886,380,4646,1259,50,316,965.39,2026-03-06 20:56:58,success,0,-1
68017,14564,1046,439,5048,15,369,1239.17,2026-01-09 04:19:45,success,0,-1
68018,5511,2466,516,4745,53,404,138.11,2026-03-12 04:33:15,success,0,-1
68019,17915,4680,4630,5391,14,469,545.6,2026-02-26 03:06:47,success,0,-1
68020,18354,4870,3577,3300,97,188,246.73,2026-03-07 04:12:34,success,0,-1
68021,18818,4555,3854,3441,54,30,3788.75,2026-01-05 04:39:34,success,0,-1
68022,4050,3992,3388,1299,44,161,430.04,2026-01-30 16:25:02,success,0,-1
68023,2771,858,4582,8318,23,463,360.54,2026-02-17 17:00:05,success,0,-1
68024,10939,3872,750,5354,61,458,915.47,2026-03-30 02:12:12,success,0,-1
68025,5968,570,3969,5117,44,172,1248.44,2026-02-15 12:25:54,success,1,86
68026,12500,2847,2213,9547,57,288,1815.85,2026-02-19 15:06:14,success,0,-1
68027,13473,2842,2623,285,35,94,348.85,2026-01-28 21:10:36,success,0,-1
68028,681,1354,4065,7630,77,109,606.25,2026-03-09 23:31:08,success,0,-1
68029,14151,1889,3064,2065,27,402,806.06,2026-02-15 16:02:49,success,1,74
68030,2545,1030,4278,9042,19,134,327.74,2026-03-07 12:40:14,success,0,-1
68031,11443,1093,1297,5834,32,104,579.44,2026-03-27 22:27:38,success,0,-1
68032,10887,2182,139,7493,39,304,399.42,2026-01-04 21:24:45,success,0,-1
68033,380,3465,1397,3242,74,266,2200.52,2026-01-05 13:07:53,success,0,-1
68034,13106,4398,3146,686,91,306,902.35,2026-02-15 16:22:01,success,1,19
68035,10800,4950,592,6339,8,297,544.04,2026-03-06 23:26:19,success,0,-1
68036,8383,4470,1518,3557,57,179,1742.15,2026-01-22 19:35:28,success,0,-1
68037,9490,3303,3449,6818,86,472,1143.49,2026-03-12 05:20:00,success,0,-1
68038,14117,1070,996,5946,44,209,4383.46,2026-01-24 09:50:59,success,0,-1
68039,13782,4600,2023,6587,71,433,585.59,2026-02-08 09:52:04,success,0,-1
68040,12508,2749,2753,9639,68,351,2099.65,2026-01-27 14:58:57,success,0,-1
68041,14727,4470,3269,2717,58,246,280.29,2026-02-02 06:16:30,success,0,-1
68042,17485,3371,4288,7166,88,385,311.51,2026-01-29 22:11:12,success,0,-1
68043,4223,346,3074,1734,56,413,727.7,2026-03-11 06:03:07,success,0,-1
68044,18424,1641,482,9165,59,21,947.82,2026-01-31 06:12:05,success,0,-1
68045,9399,4842,2444,771,85,222,2703.5,2026-02-01 20:06:33,success,0,-1
68046,18532,4322,2289,7508,55,194,2273.0,2026-02-19 22:34:19,success,0,-1
68047,12768,549,977,7353,69,117,1892.04,2026-03-28 22:24:20,success,0,-1
68048,7848,203,3145,9849,87,236,1614.84,2026-01-09 20:31:27,success,0,-1
68049,5384,429,878,5967,35,282,544.91,2026-02-16 02:19:39,success,1,79
68050,2439,3760,160,4006,49,199,1045.32,2026-02-01 12:26:30,success,0,-1
68051,12438,2640,4054,5315,21,418,1223.84,2026-02-07 09:03:51,success,0,-1
68052,13344,2271,1054,2116,89,87,1450.36,2026-03-18 07:30:49,success,0,-1
68053,2735,3587,2301,9804,11,385,1271.6,2026-03-04 06:35:03,success,0,-1
68054,18381,1076,4067,4114,97,465,1406.18,2026-01-21 21:27:09,success,0,-1
68055,6565,3155,209,8300,1,359,259.12,2026-02-07 08:50:58,success,0,-1
68056,9685,1191,3064,2065,59,402,785.59,2026-02-15 08:43:17,success,1,74
68057,15466,3851,1617,6190,83,158,3985.06,2026-03-13 08:57:48,success,0,-1
68058,14949,4041,1012,4747,74,174,112.38,2026-02-15 08:31:24,success,1,93
68059,5992,4800,603,4099,48,33,1088.33,2026-02-15 08:08:40,success,1,37
68060,16052,66,940,4899,47,369,690.32,2026-03-25 00:20:30,success,0,-1
68061,3287,4610,1222,6042,9,462,1329.15,2026-03-02 08:40:20,success,0,-1
68062,8197,3285,38,7829,91,140,637.21,2026-01-08 18:56:30,success,0,-1
68063,11411,4293,1991,2026,90,197,704.68,2026-03-13 19:33:05,success,0,-1
68064,10036,105,529,7878,40,104,1258.41,2026-02-07 17:52:08,success,0,-1
68065,10469,3643,4242,9632,87,307,198.23,2026-03-31 18:01:23,success,0,-1
68066,3998,4873,2909,1889,97,412,483.26,2026-02-23 22:25:43,success,0,-1
68067,19428,1778,4209,7719,47,14,6260.93,2026-02-06 15:59:29,success,0,-1
68068,13431,1218,2543,4951,53,339,3627.71,2026-01-14 20:08:13,success,0,-1
68069,16099,4087,1007,2080,68,329,1862.36,2026-01-24 19:08:50,success,0,-1
68070,6960,4811,192,8473,83,356,1922.1,2026-02-15 14:59:09,success,0,-1
68071,13286,4525,2992,2831,78,41,342.63,2026-03-29 02:12:22,success,0,-1
68072,5350,4614,2619,7740,21,130,323.03,2026-03-26 08:02:00,success,0,-1
68073,11823,2182,899,1071,93,255,226.08,2026-01-27 11:54:12,success,0,-1
68074,5014,2040,2710,3340,20,462,346.32,2026-03-02 11:05:22,failed,0,-1
68075,18666,4323,1061,1623,52,353,866.48,2026-03-16 23:03:41,success,0,-1
68076,10215,3075,2317,2330,29,26,2099.6,2026-03-24 01:57:21,success,0,-1
68077,9835,4971,1229,1414,69,481,2147.28,2026-03-02 06:05:33,success,0,-1
68078,10800,2058,3736,5009,91,312,430.58,2026-01-26 22:12:50,success,0,-1
68079,17005,3730,872,5557,42,487,435.52,2026-02-16 10:51:39,success,1,10
68080,16525,1604,2669,7519,9,76,314.16,2026-02-28 19:27:22,success,0,-1
68081,5695,1630,2667,2747,48,310,764.35,2026-01-02 09:43:19,success,0,-1
68082,14965,1203,844,8609,50,430,1155.97,2026-02-15 05:47:53,success,1,56
68083,16700,4722,1637,5058,22,282,768.98,2026-02-14 04:46:29,success,0,-1
68084,6183,4372,3925,1223,30,457,1521.28,2026-01-03 14:21:17,success,0,-1
68085,11101,4263,4816,3522,78,255,868.83,2026-03-01 22:20:15,success,0,-1
68086,6637,1423,4438,3263,70,331,810.53,2026-01-02 08:00:18,success,0,-1
68087,2754,4381,582,4548,45,136,2234.99,2026-01-14 00:38:17,success,0,-1
68088,1082,4297,2705,8674,56,209,423.43,2026-02-15 08:39:32,success,1,48
68089,17394,1961,2772,5851,2,338,239.04,2026-01-31 15:54:09,success,0,-1
68090,6042,3500,4757,6721,2,267,1613.01,2026-01-28 23:19:26,success,0,-1
68091,18560,98,356,6474,10,335,837.7,2026-02-19 23:20:01,success,0,-1
68092,14570,978,4124,3986,2,96,251.43,2026-02-16 16:58:26,success,0,-1
68093,14377,2803,4773,2168,16,124,868.76,2026-02-16 05:27:03,success,1,18
68094,12582,3036,3217,9783,5,289,735.03,2026-02-14 17:21:20,success,0,-1
68095,17656,3349,3143,635,99,390,1963.81,2026-02-12 10:59:45,success,0,-1
68096,1557,1045,279,3846,38,180,695.98,2026-01-17 15:42:57,success,0,-1
68097,16035,2720,2070,538,68,429,1888.82,2026-01-16 02:04:28,success,0,-1
68098,7599,2045,2911,7937,73,226,1317.3,2026-02-15 10:09:21,success,1,97
68099,19586,2893,1256,1149,93,453,600.66,2026-02-06 07:51:48,success,0,-1
68100,16955,1078,3913,8567,18,133,625.06,2026-03-27 15:52:10,success,0,-1
68101,17909,1745,1007,4564,99,459,658.01,2026-02-09 19:52:58,success,0,-1
68102,1204,2087,1895,3937,58,165,639.99,2026-01-25 21:59:18,success,0,-1
68103,9080,4015,3684,9749,17,117,280.35,2026-03-27 02:42:22,success,0,-1
68104,16221,686,1475,4747,33,174,635.31,2026-02-15 04:59:10,success,1,93
68105,5422,832,259,8965,97,9,1043.31,2026-01-23 18:44:06,success,0,-1
